344,54
345,55
346,56
347,57
348,73
349,74
350,74
351,80
352,77
353,75
354,76
355,77
356,67
357,55
358,55
359,58
360,55
361,56
362,59
363,55
364,57
365,58
366,58
367,65
368,57
369,58
370,57
371,59
372,61
373,74
374,60
375,58
376,59
377,57
378,58
379,57
380,59
381,61
382,60
383,60
384,58
385,62
386,60
387,59
388,61
389,62
390,79
391,62
392,62
393,61
394,62
395,61
396,61
397,63
398,62
399,62
400,62
401,62
402,62
403,64
404,66
405,62
406,63
407,63
408,65
409,66
410,67
411,64
412,63
413,64
414,65
415,66
416,67
417,66
418,65
419,65
420,66
421,66
422,70
423,72
424,66
425,64
426,71
427,68
428,79
429,90
430,127
431,127
432,93
433,99
434,103
435,128
436,157
437,143
438,99
439,87
440,87
441,103
442,93
443,84
444,94
445,140
446,83
447,107
448,91
449,91
450,102
451,104
452,97
453,108
454,94
455,85
456,74
457,71
458,73
459,74
460,72
461,74
462,73
463,76
464,93
465,74
466,73
467,76
468,75
469,76
470,77
471,76
472,74
473,78
474,74
475,76
476,80
477,75
478,77
479,76
480,76
481,80
482,75
483,78
484,80
485,98
486,101
487,99
488,102
489,99
490,94
491,98
492,103
493,110
494,120
495,101
496,103
497,112
498,109
499,105
500,104
501,124
502,105
503,109
504,104
505,100
506,96
507,81
508,88
509,90
510,99
511,105
512,125
513,176
514,114
515,109
516,105
517,97
518,133
519,117
520,98
521,110
522,91
523,87
524,89
525,90
526,87
527,85
528,90
529,88
530,86
531,103
532,91
533,95
534,92
535,132
536,121
537,107
538,125
539,160
540,135
541,117
542,127
543,92
544,91
545,93
546,102
547,90
548,92
549,88
550,104
551,105
552,110
553,112
554,101
555,121
556,98
557,108
558,106
559,118
560,114
561,95
562,112
563,111
564,118
565,135
566,118
567,124
568,120
569,121
570,135
571,112
572,106
573,125
574,130
575,126
576,119
577,125
578,121
579,137
580,161
581,138
582,132
583,142
584,130
585,145
586,122
587,101
588,136
589,108
590,126
591,95
592,96
593,101
594,105
595,97
596,100
597,96
598,101
599,98
600,98
601,96
602,96
603,99
604,98
605,97
606,99
607,98
608,97
609,101
610,100
611,97
612,101
613,97
614,100
615,119
616,104
617,98
618,101
619,102
620,103
621,100
622,102
623,100
624,103
625,101
626,100
627,100
628,102
629,104
630,100
631,104
632,100
633,117
634,101
635,103
636,123
637,124
638,136
639,160
640,194
641,168
642,182
643,168
644,146
645,133
646,140
647,150
648,142
649,143
650,128
651,124
652,126
653,146
654,125
655,173
656,146
657,197
658,139
659,129
660,144
661,143
662,150
663,143
664,137
665,150
666,176
667,153
668,141
669,161
670,198
671,160
672,186
673,205
674,163
675,145
676,170
677,152
678,151
679,144
680,138
681,126
682,124
683,123
684,118
685,151
686,123
687,123
688,122
689,126
690,121
691,123
692,160
693,127
694,136
695,134
696,122
697,121
698,152
699,128
700,127
701,125
702,124
703,125
704,130
705,132
706,123
707,124
708,122
709,131
710,135
711,130
712,125
713,263
714,175
715,215
716,194
717,164
718,192
719,180
720,149
721,169
722,167
723,181
724,179
725,152
726,184
727,196
728,141
729,136
730,143
731,125
732,141
733,133
734,140
735,126
736,128
737,128
738,132
739,139
740,136
741,153
742,127
743,123
744,126
745,153
746,173
747,148
748,174
749,155
750,167
751,130
752,137
753,173
754,138
755,129
756,127
757,138
758,132
759,125
760,125
761,130
762,135
763,126
764,125
765,126
766,134
767,128
768,128
769,127
770,125
771,129
772,129
773,129
774,130
775,136
776,128
777,135
778,131
779,134
780,131
781,130
782,133
783,129
784,130
785,132
786,133
787,131
788,140
789,131
790,129
791,149
792,198
793,191
794,188
795,176
796,182
797,180
798,134
799,137
800,140
801,134
802,140
803,135
804,136
805,190
806,160
807,175
808,169
809,175
810,164
811,176
812,181
813,143
814,154
815,149
816,164
817,141
818,147
819,143
820,174
821,152
822,149
823,141
824,141
825,141
826,169
827,163
828,234
829,165
830,179
831,167
832,156
833,168
834,141
835,158
836,143
837,145
838,146
839,140
840,148
841,144
842,140
843,142
844,143
845,142
846,140
847,145
848,143
849,141
850,143
851,141
852,146
853,145
854,144
855,142
856,155
857,145
858,145
859,148
860,144
861,144
862,144
863,144
864,147
865,144
866,174
867,190
868,229
869,223
870,204
871,228
872,151
873,148
874,150
875,152
876,172
877,146
878,153
879,190
880,186
881,170
882,190
883,181
884,183
885,168
886,156
887,155
888,161
889,167
890,167
891,153
892,154
893,203
894,168
895,166
896,154
897,155
898,155
899,154
900,189
901,218
902,215
903,183
904,211
905,167
906,177
907,206
908,153
909,185
910,164
911,174
912,154
913,155
914,156
915,156
916,155
917,155
918,156
919,158
920,154
921,156
922,157
923,158
924,157
925,154
926,156
927,191
928,154
929,156
930,157
931,158
932,158
933,161
934,158
935,156
936,182
937,205
938,244
939,234
940,202
941,196
942,185
943,160
944,158
945,165
946,160
947,161
948,182
949,210
950,206
951,211
952,197
953,202
954,208
955,170
956,184
957,212
958,169
959,168
960,175
961,211
962,181
963,168
964,171
965,164
966,165
967,166
968,247
969,198
970,250
971,192
972,195
973,186
974,213
975,190
976,168
977,182
978,167
979,168
980,166
981,169
982,164
983,169
984,166
985,166
986,164
987,163
988,170
989,173
990,185
991,166
992,169
993,170
994,168
995,171
996,171
997,169
998,173
999,167
1000,177
