10,93
11,90
12,50
13,46
14,63
15,67
16,46
17,39
18,46
19,74
20,74
21,58
22,65
23,62
24,82
25,89
26,85
27,103
28,93
29,129
30,116
31,103
32,121
33,182
34,145
35,156
36,152
37,197
38,135
39,150
40,150
41,170
42,168
43,223
44,179
45,319
46,217
47,210
48,185
49,353
50,222
51,248
52,226
53,227
54,239
55,366
56,265
57,302
58,270
59,277
60,298
61,343
62,325
63,303
64,316
65,345
66,333
67,379
68,348
69,350
70,364
71,400
72,473
73,481
74,407
75,487
76,465
77,463
78,534
79,543
80,534
81,539
82,517
83,480
84,513
85,724
86,869
87,582
88,673
89,545
90,641
91,773
92,723
93,786
94,654
95,706
96,740
97,845
98,831
99,840
100,1044
101,766
102,800
103,786
104,874
105,761
106,904
107,896
108,881
109,894
110,961
111,968
112,1007
113,1039
114,1036
115,1239
116,1038
117,1019
118,1071
119,1016
120,1201
121,1124
122,1119
123,1130
124,1116
125,1197
126,1290
127,1228
128,1281
129,1357
130,1219
131,1374
132,1194
133,1528
134,1398
135,1498
136,1458
137,1519
138,1399
139,1466
140,1777
141,1538
142,1634
143,1515
144,1783
145,1432
146,1645
147,1610
148,1551
149,1680
150,1752
151,1801
152,1763
153,1758
154,1969
155,1936
156,1738
157,1902
158,2195
159,3968
160,2058
161,2701
162,2052
163,2405
164,2141
165,2201
166,2231
167,2278
168,2779
169,2201
170,2381
171,2354
172,2217
173,2468
174,2432
175,2329
176,2397
177,2595
178,2511
179,2635
180,2589
181,2520
182,2610
183,2689
184,2541
185,2701
186,2684
187,3076
188,2806
189,2677
190,2759
191,3201
192,3020
193,3776
194,2805
195,3108
196,3135
197,3069
198,3501
199,2958
200,3394
201,3228
202,3099
203,3309
204,3355
205,3219
206,3429
207,3517
208,3338
209,3648
210,3756
211,3570
212,3519
213,3876
214,3770
215,3628
216,4003
217,4028
218,3825
219,3815
220,3792
221,4013
222,4042
223,4259
224,4004
225,3871
226,4187
227,5031
228,4197
229,4292
230,4149
231,4360
232,4212
233,4772
234,4659
235,4470
236,4261
237,4503
238,4559
239,4572
240,4631
241,4638
242,5418
243,4754
244,4780
245,4915
246,4789
247,4862
248,4903
249,4815
250,5137
