10,47
11,42
12,53
13,63
14,115
15,84
16,103
17,106
18,141
19,143
20,179
21,187
22,203
23,225
24,241
25,398
26,306
27,342
28,360
29,377
30,413
31,479
32,490
33,518
34,528
35,576
36,600
37,569
38,382
39,431
40,448
41,448
42,484
43,501
44,419
45,385
46,442
47,430
48,429
49,475
50,463
51,472
52,335
53,327
54,334
55,344
56,375
57,379
58,403
59,435
60,417
61,352
62,375
63,381
64,395
65,407
66,457
67,457
68,509
69,403
70,507
71,579
72,542
73,605
74,617
75,607
76,603
77,599
78,699
79,648
80,635
81,587
82,530
83,582
84,717
85,715
86,751
87,791
88,804
89,660
90,707
91,881
92,776
93,987
94,926
95,857
96,985
97,1048
98,895
99,778
100,812
101,863
102,818
103,875
104,1076
105,1116
106,1187
107,1115
108,1211
109,1355
110,1037
111,1013
112,1042
113,1045
114,1145
115,1455
116,1380
117,1257
118,1289
119,1345
120,1189
121,1220
122,1219
123,1294
124,1583
125,1445
126,1486
127,1534
128,1470
129,1389
130,1395
131,1424
132,1814
133,1796
134,1598
135,1822
136,1603
137,1579
138,1597
139,1990
140,1886
141,1927
142,2045
143,1781
144,1734
145,1948
146,2236
147,2264
148,2141
149,1905
150,1930
151,2282
152,2393
153,2703
154,2132
155,2065
156,2415
157,2726
158,2451
159,2236
160,2220
161,2618
162,2989
163,2641
164,2390
165,2372
166,3532
167,2810
168,2788
169,2508
170,3078
171,3018
172,2852
173,2631
174,3125
175,3321
176,3018
177,3129
178,3843
179,3962
180,3256
181,2915
182,3331
183,3862
184,3971
185,4600
186,4490
187,4109
188,4105
189,3535
190,3232
191,3717
192,4006
193,3666
194,4126
195,4528
196,4112
197,4701
198,4114
199,3607
200,4482
201,4653
202,3750
203,5125
204,4659
205,4102
206,5047
207,4463
208,4585
209,4878
210,4047
211,4964
212,5115
213,4430
214,5177
215,4737
216,5339
217,4981
218,4668
219,5395
220,4789
221,5862
222,5221
223,5331
224,5586
225,5391
226,6185
227,5057
228,6454
229,5190
230,6406
231,5457
232,6626
233,5564
234,6540
235,6682
236,6661
237,6115
238,6621
239,7675
240,7546
241,6322
242,6504
243,6962
244,6186
245,7284
246,6611
247,7164
248,6415
249,7219
