10,30
11,30
12,32
13,31
14,32
15,33
16,33
17,33
18,33
19,34
20,35
21,35
22,36
23,35
24,35
25,37
26,37
27,37
28,39
29,38
30,38
31,40
32,40
33,40
34,41
35,43
36,41
37,43
38,62
39,45
40,45
41,44
42,46
43,46
44,48
45,47
46,51
47,33
48,33
49,34
50,34
51,35
52,36
53,35
54,35
55,35
56,36
57,36
58,37
59,37
60,38
61,38
62,38
63,39
64,40
65,38
66,42
67,39
68,43
69,43
70,41
71,44
72,45
73,44
74,44
75,45
76,46
77,44
78,43
79,46
80,46
81,46
82,46
83,46
84,47
85,47
86,57
87,48
88,46
89,49
90,48
91,50
92,51
93,41
94,45
95,51
96,51
97,49
98,50
99,52
100,48
101,49
102,49
103,48
104,50
105,48
106,50
107,65
108,38
109,39
110,39
111,38
112,41
113,40
114,39
115,39
116,40
117,40
118,40
119,42
120,40
121,42
122,41
123,42
124,41
125,42
126,43
127,44
128,43
129,44
130,43
131,43
132,44
133,44
134,45
135,43
136,44
137,43
138,40
139,39
140,38
141,39
142,39
143,39
144,40
145,41
146,40
147,41
148,40
149,41
150,42
151,41
152,42
153,41
154,41
155,42
156,42
157,44
158,43
159,44
160,42
161,44
162,43
163,44
164,44
165,44
166,45
167,46
168,45
169,44
170,45
171,45
172,46
173,45
174,46
175,46
176,46
177,47
178,46
179,46
180,47
181,55
182,39
183,39
184,38
185,38
186,39
187,40
188,39
189,39
190,40
191,40
192,40
193,41
194,40
195,40
196,41
197,41
198,42
199,42
200,42
201,41
202,41
203,41
204,42
205,43
206,44
207,43
208,45
209,44
210,44
211,44
212,43
213,44
214,44
215,43
216,43
217,44
218,44
219,44
220,44
221,45
222,46
223,44
224,45
225,45
226,46
227,45
228,46
229,45
230,46
231,47
232,47
233,46
234,47
235,48
236,45
237,48
238,48
239,47
240,48
241,49
242,48
243,49
244,50
245,50
246,49
247,49
248,50
249,51
250,50
251,50
252,50
253,50
254,50
255,51
256,51
257,50
258,63
259,42
260,55
261,44
262,43
263,44
264,44
265,44
266,43
267,44
268,43
269,44
270,46
271,45
272,45
273,44
274,45
275,46
276,47
277,46
278,45
279,46
280,46
281,47
282,55
283,61
284,46
285,47
286,56
287,59
288,60
289,60
290,120
291,61
292,63
293,61
294,63
295,62
296,62
297,64
298,63
299,62
300,62
301,66
302,66
303,72
304,69
305,73
306,68
307,69
308,67
309,66
310,66
311,94
312,65
313,67
314,84
315,83
316,86
317,80
318,76
319,98
320,71
321,68
322,76
323,72
324,70
325,72
326,72
327,70
328,70
329,73
330,71
331,69
332,70
333,72
334,75
335,73
336,70
337,72
338,73
339,73
340,72
341,71
342,72
343,72
344,73
345,73
346,74
347,74
348,74
349,74
350,72
351,81
352,76
353,88
354,75
355,81
356,79
357,71
358,75
359,78
360,76
361,73
362,74
363,78
364,76
365,78
366,80
367,84
368,73
369,72
370,84
371,77
372,80
373,100
374,85
375,78
376,87
377,75
378,78
379,78
380,84
381,87
382,90
383,75
384,63
385,76
386,66
387,70
388,61
389,66
390,65
391,63
392,68
393,67
394,72
395,73
396,77
397,77
398,78
399,76
400,83
401,77
402,77
403,78
404,78
405,80
406,101
407,84
408,80
409,68
410,66
