477,233
478,200
479,226
480,262
481,221
482,235
483,224
484,200
485,204
486,233
487,208
488,246
489,267
490,295
491,235
492,229
493,260
494,224
495,206
496,196
497,199
498,199
499,200
500,201
501,198
502,202
503,200
504,212
505,205
506,205
507,205
508,204
509,206
510,205
511,206
512,207
513,206
514,209
515,211
516,212
517,210
518,210
519,253
520,279
521,283
522,301
523,305
524,314
525,325
526,303
527,262
528,213
529,215
530,236
531,234
532,243
533,246
534,288
535,255
536,258
537,266
538,270
539,262
540,293
541,221
542,220
543,229
544,306
545,305
546,268
547,272
548,261
549,232
550,227
551,233
552,225
553,222
554,225
555,223
556,228
557,225
558,227
559,227
560,227
561,229
562,231
563,229
564,233
565,230
566,230
567,229
568,232
569,231
570,245
571,258
572,322
573,278
574,278
575,254
576,258
577,240
578,254
579,279
580,283
581,285
582,285
583,288
584,284
585,256
586,279
587,256
588,302
589,263
590,278
591,271
592,267
593,251
594,244
595,243
596,288
597,243
598,240
599,244
600,244
601,244
602,245
603,245
604,246
605,246
606,244
607,245
608,256
609,248
610,250
611,250
612,247
613,250
614,253
615,250
616,260
617,316
618,309
619,374
620,270
621,254
622,253
623,257
624,273
625,275
626,272
627,270
628,268
629,259
630,258
631,258
632,258
633,259
634,258
635,259
636,260
637,266
638,323
639,265
640,308
641,311
642,326
643,334
644,412
645,446
646,372
647,341
648,337
649,277
650,273
651,293
652,271
653,266
654,267
655,286
656,270
657,283
658,350
659,343
660,340
661,342
662,322
663,274
664,359
665,323
666,339
667,404
668,341
669,335
670,331
671,280
672,328
673,322
674,338
675,314
676,304
677,293
678,277
679,277
680,278
681,278
682,279
683,277
684,275
685,279
686,280
687,282
688,282
689,280
690,280
691,278
692,279
693,284
694,283
695,285
696,285
697,325
698,333
699,364
700,333
701,295
702,292
703,323
704,348
705,341
706,393
707,353
708,365
709,348
710,352
711,363
712,378
713,363
714,358
715,337
716,301
717,293
718,294
719,294
720,292
721,293
722,296
723,293
724,302
725,295
726,297
727,299
728,295
729,295
730,294
731,299
732,298
733,299
734,319
735,308
736,332
737,422
738,353
739,336
740,316
741,376
742,376
743,329
744,331
745,363
746,414
747,381
748,362
749,334
750,433
751,375
752,369
753,360
754,316
755,310
756,330
757,323
758,322
759,337
760,314
761,309
762,329
763,314
764,315
765,329
766,315
767,316
768,343
769,319
770,316
771,368
772,404
773,401
774,431
775,362
776,394
777,353
778,389
779,398
780,416
781,388
782,337
783,368
784,458
785,396
786,407
787,382
788,344
789,326
790,342
791,328
792,344
793,345
794,328
795,326
796,343
797,335
798,328
799,342
800,331
801,332
802,348
803,331
804,352
805,382
806,390
807,388
808,361
809,422
810,413
811,408
812,409
813,413
814,390
815,404
816,417
817,401
818,405
819,408
820,363
821,338
822,361
823,342
824,342
825,358
826,343
827,342
828,360
829,343
830,344
831,362
832,349
833,353
834,369
835,348
836,346
837,378
838,394
839,401
840,426
841,357
842,354
843,362
844,430
845,451
846,426
847,423
848,390
849,368
850,469
851,388
852,398
853,374
854,355
855,373
856,354
857,353
858,353
859,353
860,356
861,353
862,358
863,356
864,371
865,359
866,357
867,360
868,357
869,359
870,366
871,389
872,406
873,484
874,382
875,376
876,463
877,460
878,451
879,577
880,447
881,468
882,460
883,500
884,417
885,468
886,371
887,367
888,368
889,366
890,367
891,369
892,367
893,367
894,375
895,370
896,370
897,370
898,370
899,371
900,368
901,377
902,400
903,514
904,433
905,389
906,424
907,467
908,487
909,470
910,476
911,466
912,511
913,483
914,464
915,421
916,385
917,382
918,389
919,384
920,418
921,382
922,380
923,392
924,381
925,383
926,383
927,383
928,386
929,381
930,385
931,398
932,411
933,449
934,492
935,417
936,401
937,473
938,508
939,467
940,489
941,490
942,472
943,527
944,476
945,437
946,423
947,394
948,395
949,391
950,394
951,402
952,394
953,397
954,397
955,398
956,397
957,399
958,399
959,403
960,404
961,420
962,465
963,471
964,420
965,407
966,403
967,448
968,483
969,484
970,497
971,422
972,459
973,531
974,528
975,469
976,462
977,412
978,414
979,408
980,407
981,409
982,409
983,410
984,411
985,410
986,412
987,409
988,411
989,435
990,500
991,480
992,432
993,510
994,437
995,510
996,456
997,458
998,453
999,420
1000,476
